General Contractor, PA 19102,Home Experts LLC,,(215) 352-5147,,Philadelphia,"Philadelphia, PA 19102","renovation services, Philadelphia, Pennsylvania",http://homeexpertsllc.com/
Architect, Philadelphia,Krieger + Associates Architects,19118,(215) 247-2020 ext. 202,PA,14 W Highland Ave,"14 W Highland Ave, Philadelphia, PA 19118","renovation services, Philadelphia, Pennsylvania",http://www.kriegerarchitects.com/
General Contractor, Bensalem,First Choice Renovation LLC,19020,(215) 604-1578,PA,Cambria Center,"Cambria Center, Bensalem, PA 19020","renovation services, Philadelphia, Pennsylvania",http://www.firstchoicerenovation.com/
General Contractor, Philadelphia,AwardCo,19103,(484) 614-9605,PA,1815 John F Kennedy Blvd,"1815 John F Kennedy Blvd, Philadelphia, PA 19103","renovation services, Philadelphia, Pennsylvania",http://www.awardco1.com/
General Contractor, Philadelphia,Approved Renovations LLC,19154,(215) 637-5057,PA,3500 Dows Rd,"3500 Dows Rd, Philadelphia, PA 19154","renovation services, Philadelphia, Pennsylvania",
Real Estate Agency, Philadelphia,Condo Shops Philadelphia,19102,(215) 692-6636,PA,1425 Locust St,"1425 Locust St, Philadelphia, PA 19102","renovation services, Philadelphia, Pennsylvania",http://www.thecondoshops.com/
General Contractor, Philadelphia,Myers Constructs Inc.,19144,(215) 438-6696,PA,70 E Coulter St,"70 E Coulter St, Philadelphia, PA 19144","renovation services, Philadelphia, Pennsylvania",http://myersconstructs.com/
Library, Philadelphia,Lovett Branch,19119,(215) 685-2095,PA,Germantown Ave,"Germantown Ave, Philadelphia, PA 19119","renovation services, Philadelphia, Pennsylvania",http://www.freelibrary.org/
Non-Profit Organization, Philadelphia,Northern Children's Services,19128,(215) 482-1423,PA,5301 Ridge Ave,"5301 Ridge Ave, Philadelphia, PA 19128","renovation services, Philadelphia, Pennsylvania",http://www.northernchildren.org/
General Contractor, Philadelphia,W & W Contractors,19143,(215) 724-0270,PA,1713 S 56th St,"1713 S 56th St, Philadelphia, PA 19143","renovation services, Philadelphia, Pennsylvania",http://www.residentialcontractorphiladelphia.com/
Kitchen Remodeler, PA 19053,Daniel’s Custom Building and Renovations,,(215) 704-4102,,Feasterville-Trevose,"Feasterville-Trevose, PA 19053","renovation services, Philadelphia, Pennsylvania",http://www.danielsbuilders.com/
General Contractor, Wyndmoor,Cherokee Construction,19038,(215) 248-1800,PA,820 Paper Mill Rd,"820 Paper Mill Rd, Wyndmoor, PA 19038","renovation services, Philadelphia, Pennsylvania",http://cherokeeconstruction.com/
General Contractor, Philadelphia,"Buckminster Green, LLC",19123,(484) 432-2692,PA,958 N 5th St,"958 N 5th St, Philadelphia, PA 19123","renovation services, Philadelphia, Pennsylvania",http://www.buckminstergreen.com/
Architect, Philadelphia,Bello Architects,19148,(215) 755-5862,PA,2805 S Front St,"2805 S Front St, Philadelphia, PA 19148","renovation services, Philadelphia, Pennsylvania",http://www.belloarchitects.com/
General Contractor, Philadelphia,Hanson General Contracting,19128,(215) 483-8338,PA,214 Kalos St,"214 Kalos St, Philadelphia, PA 19128","renovation services, Philadelphia, Pennsylvania",http://www.hgcinc.biz/
Scaffolding Rental Service, Philadelphia,Superior Scaffold Services,19124,(215) 423-0100,PA,520 E Luzerne St,"520 E Luzerne St, Philadelphia, PA 19124","renovation services, Philadelphia, Pennsylvania",http://www.superiorscaffold.com/
Structural Engineer, Philadelphia,Keast & Hood Structural Engineers,19106,(215) 625-0099,PA,400 Market St #1250,"400 Market St #1250, Philadelphia, PA 19106","renovation services, Philadelphia, Pennsylvania",http://www.keasthood.com/
Construction, Philadelphia,C Erickson & Sons Inc,19103,(215) 568-3120,PA,2200 Arch St #200,"2200 Arch St #200, Philadelphia, PA 19103","renovation services, Philadelphia, Pennsylvania",http://www.cerickson.com/
Construction Company, Bryn Mawr,"Gardner/Fox Associates, Inc.",19010,(610) 525-8305,PA,919 Glenbrook Ave,"919 Glenbrook Ave, Bryn Mawr, PA 19010","renovation services, Philadelphia, Pennsylvania",http://www.gardnerfox.com/
General Contractor, Upper Darby,Main Line Home Remodeling,19026,(610) 324-8293,PA,Drexel Hill,"Drexel Hill, Upper Darby, PA 19026","renovation services, Philadelphia, Pennsylvania",http://mainlinehomeremodeling.com/
General Contractor, Glenside,On Call Contracting Services,19038,(267) 838-9154,PA,2262 Mt Carmel Ave,"2262 Mt Carmel Ave, Glenside, PA 19038","renovation services, Philadelphia, Pennsylvania",
Architect, Philadelphia,Cicada Architecture Planning,19102,(215) 247-1430,PA,1520 Locust St #702,"1520 Locust St #702, Philadelphia, PA 19102","renovation services, Philadelphia, Pennsylvania",http://www.cicadaarchitecture.com/
Home Builder, Philadelphia,Temple Group Inc,19102,(215) 545-2105,PA,230 S Broad St # 1101,"230 S Broad St # 1101, Philadelphia, PA 19102","renovation services, Philadelphia, Pennsylvania",http://www.thetemplegroup.com/
General Contractor, Philadelphia,Milestone Construction Management,19154,(215) 676-7730,PA,9995 Roosevelt Blvd #2A,"9995 Roosevelt Blvd #2A, Philadelphia, PA 19154","renovation services, Philadelphia, Pennsylvania",http://www.milestonecm.net/
Construction Company, Philadelphia,Brian T Freedman Construction,19154,(267) 229-8669,PA,12460 Sweet Briar Pl,"12460 Sweet Briar Pl, Philadelphia, PA 19154","renovation services, Philadelphia, Pennsylvania",
General Contractor, Philadelphia,Power Home Remodeling Group,19124,(215) 537-1890,PA,2400 Church St,"2400 Church St, Philadelphia, PA 19124","renovation services, Philadelphia, Pennsylvania",
Residential Area, Philadelphia,Gregory College House,19104,(215) 573-5171,PA,3909 Spruce St,"3909 Spruce St, Philadelphia, PA 19104","renovation services, Philadelphia, Pennsylvania",http://gregory.house.upenn.edu/
Architect, Philadelphia,Kieran Timberlake,19123,(215) 922-6600,PA,841 N American St,"841 N American St, Philadelphia, PA 19123","renovation services, Philadelphia, Pennsylvania",http://www.kierantimberlake.com/
Apartment Complex, Philadelphia,Presidential City,19131,(215) 883-1036,PA,3900 City Ave,"3900 City Ave, Philadelphia, PA 19131","renovation services, Philadelphia, Pennsylvania",http://presidentialcity.com/
Bathroom Remodeler, Cheltenham Township,Ferrarini Kitchens. Baths. Interiors. (Showroom),19027,(215) 242-3014,PA,8015 Old York Rd,"8015 Old York Rd, Cheltenham Township, PA 19027","renovation services, Philadelphia, Pennsylvania",http://www.ferrariniremodeling.com/
Architect, Philadelphia,Srk Architects,19107,(215) 568-1090,PA,1225 Spring St,"1225 Spring St, Philadelphia, PA 19107","renovation services, Philadelphia, Pennsylvania",http://www.srkarchitects.com/
Real Estate Agency, Philadelphia,The Condo Shop,19130,(215) 692-6636,PA,2001 Hamilton St,"2001 Hamilton St, Philadelphia, PA 19130","renovation services, Philadelphia, Pennsylvania",http://www.thecondoshops.com/
Bathroom Remodeler, Bala Cynwyd,American Home Concepts,19004,(610) 667-7775,PA,29 Bala Ave,"29 Bala Ave, Bala Cynwyd, PA 19004","renovation services, Philadelphia, Pennsylvania",http://www.americanhomeconceptsonline.com/
Social Services Organization, Philadelphia,Washington West Project,19107,(215) 985-9206,PA,1201 Locust St,"1201 Locust St, Philadelphia, PA 19107","renovation services, Philadelphia, Pennsylvania",http://www.mazzonicenter.org/
Golf Course Builder, Upper Moreland Township,Total Turf Golf Services Inc,19006,(215) 366-7155,PA,1965 Byberry Rd,"1965 Byberry Rd, Upper Moreland Township, PA 19006","renovation services, Philadelphia, Pennsylvania",http://www.totalturfservices.com/
Contractor, Breinigsville,"S&D Renovations, Inc",18031,(610) 366-8828,PA,9620 Hamilton Blvd,"9620 Hamilton Blvd, Breinigsville, PA 18031","renovation services, Philadelphia, Pennsylvania",http://www.sdrenovations.com/
Swimming Pool Repair Service, PA 19403,Frog's Pool Renovation & Repairs,,(484) 681-1146,,Norristown,"Norristown, PA 19403","renovation services, Philadelphia, Pennsylvania",http://frogspoolrenovation.com/
Roofing Contractor, North Wales,"Volpe Enterprises, Inc. - Complete Home Renovations",19454,(610) 539-6730,PA,217 Church Rd,"217 Church Rd, North Wales, PA 19454","renovation services, Philadelphia, Pennsylvania",http://www.govolpe.com/
Concrete Contractor, PA 18974,"Koncrete Man General Construction, LLC",,(215) 791-4162,,Warminster,"Warminster, PA 18974","renovation services, Philadelphia, Pennsylvania",http://www.koncreteman.com/
General Contractor, PA 19020,Turchi Construction,,(215) 638-4785,,Bensalem,"Bensalem, PA 19020","renovation services, Philadelphia, Pennsylvania",http://www.turchiconstruction.com/
Swimming Pool Repair Service, PA 18902,Artesian Custom Pools and Renovations,,(215) 340-0433,,Doylestown,"Doylestown, PA 18902","renovation services, Philadelphia, Pennsylvania",http://www.poolsbyartesian.com/
General Contractor, PA 19054,Level Best Construction,,(267) 980-2525,,Levittown,"Levittown, PA 19054","renovation services, Philadelphia, Pennsylvania",http://levelbestconstruction.com/
Contractor, Atco,A.R.P. Renovation and Maintenance,8004,(856) 528-8735,NJ,2171 Atco Ave,"2171 Atco Ave, Atco, NJ 08004","renovation services, Philadelphia, Pennsylvania",http://www.arprenovation.com/
Contractor, NJ 08016,D & D Renovations and Services LLC,,(609) 643-5063,,Burlington,"Burlington, NJ 08016","renovation services, Philadelphia, Pennsylvania",http://www.ddreno.com/
Kitchen Remodeler, PA 19382,Scheer Kitchen Renovations,,(610) 732-8463,,West Chester,"West Chester, PA 19382","renovation services, Philadelphia, Pennsylvania",http://www.scheerkitchens.com/
General Contractor, Morrisville,Lotus Renovation and Design,19067,(267) 907-5274,PA,347 Prospect Ave,"347 Prospect Ave, Morrisville, PA 19067","renovation services, Philadelphia, Pennsylvania",http://www.lotusrenovationspa.com/
General Contractor, Collegeville,Lord Contractors Inc,19426,(610) 489-0966,PA,3231 Mill Rd,"3231 Mill Rd, Collegeville, PA 19426","renovation services, Philadelphia, Pennsylvania",http://www.lordcontractors.com/
Insulation Contractor, Philadelphia,Lucky Dog Renovations,19134,(267) 319-1017,PA,3132 E Thompson St,"3132 E Thompson St, Philadelphia, PA 19134","renovation services, Philadelphia, Pennsylvania",http://www.luckydogrenovations.com/
Architect, Philadelphia,Martin J Rosenblum & Associates,19102,(215) 985-4646,PA,346 S 15th St,"346 S 15th St, Philadelphia, PA 19102","renovation services, Philadelphia, Pennsylvania",http://www.mjra-architects.com/
General Contractor, Fairless Hills,"All in One Renovations, LLC",19030,(215) 595-4070,PA,603 Parkway Dr,"603 Parkway Dr, Fairless Hills, PA 19030","renovation services, Philadelphia, Pennsylvania",http://www.allinonerenovationsllc.com/
Water Damage Restoration Service, CA 94087,UAC Water Damage Sunnyvale,,(408) 400-3366,,Sunnyvale,"Sunnyvale, CA 94087","renovation services, Sunnyvale, California",http://www.waterdamagesunnyvale.org/
City Hall, Sunnyvale,City of Sunnyvale,94086,(408) 730-7580,CA,456 W Olive Ave,"456 W Olive Ave, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://sunnyvale.ca.gov/
Construction Company, Sunnyvale,Kuehne Construction Inc.,94086,(408) 732-4057,CA,933 Kifer Rd,"933 Kifer Rd, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://www.kuehneconstruction.net/
Construction Company, Sunnyvale,8 Plus Inc.,94085,(408) 733-8008,CA,242 Commercial St,"242 Commercial St, Sunnyvale, CA 94085","renovation services, Sunnyvale, California",http://www.8plusinc.com/
Electric Vehicle Charging Station, Sunnyvale,EZ Electric Sunnyvale,94089,(408) 734-4282,CA,1250 Birchwood Dr,"1250 Birchwood Dr, Sunnyvale, CA 94089","renovation services, Sunnyvale, California",http://www.ez-electric.com/
General Contractor, Milpitas,MBD Home Renovations & Repair,95035,(408) 708-5128,CA,95 Cedar Way,"95 Cedar Way, Milpitas, CA 95035","renovation services, Sunnyvale, California",http://www.mbdhomerenovationandrepair.com/
Construction Company, Sunnyvale,Sunnyvale construction co.,94087,(408) 313-6000,CA,1013 Robin Way,"1013 Robin Way, Sunnyvale, CA 94087","renovation services, Sunnyvale, California",http://sunnyvalehomeremodelingsantaclara.info/
Construction Company, Sunnyvale,Farbex Construction Services,94086,(408) 273-0423,CA,158 N Sunnyvale Ave # 1,"158 N Sunnyvale Ave # 1, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://www.farbexservices.com/
Gas Station, Sunnyvale,Costco Gasoline,94086,(408) 730-1892,CA,150 Lawrence Station Rd,"150 Lawrence Station Rd, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://www.costco.com/warehouse-locations/sunnyvale-ca-423.html
Electrician, Sunnyvale,Shafer Contracting,94087,(408) 420-0741,CA,1180 Lochinvar Ave,"1180 Lochinvar Ave, Sunnyvale, CA 94087","renovation services, Sunnyvale, California",http://www.shafercontracting71.com/
Home Improvement Store, Sunnyvale,The Home Depot,94086,(408) 245-3686,CA,680 Kifer Rd,"680 Kifer Rd, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://www.homedepot.com/l/Kifer-Rd/CA/Sunnyvale/94086/640
General Contractor, Sunnyvale,"Durabuilt Construction, Inc.",94087,(408) 509-2526,CA,690 W Fremont Ave Suite 15,"690 W Fremont Ave Suite 15, Sunnyvale, CA 94087","renovation services, Sunnyvale, California",http://www.durabuiltinc.com/
Air Conditioning Contractor, Sunnyvale,"Air Maze Services, Inc.",94086,(408) 738-0333,CA,933 Kifer Rd Suite A,"933 Kifer Rd Suite A, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://www.airmazeservices.com/
General Contractor, CA 94087,A California Kitchens,,(408) 730-2242,,Sunnyvale,"Sunnyvale, CA 94087","renovation services, Sunnyvale, California",http://calkitchens.com/
Elementary School, Sunnyvale,Bishop Elementary School,94085,(408) 522-8229,CA,450 N Sunnyvale Ave,"450 N Sunnyvale Ave, Sunnyvale, CA 94085","renovation services, Sunnyvale, California",http://www.sesd.org/Domain/8
Interior Designer, Campbell,Gridley Company,95008,(408) 374-0900,CA,122 Orchard City Dr,"122 Orchard City Dr, Campbell, CA 95008","renovation services, Sunnyvale, California",http://www.gridleycompany.com/
, Sunnyvale,Aloft Sunnyvale,94086,(408) 736-0300,CA,170 S Sunnyvale Ave,"170 S Sunnyvale Ave, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://www.aloftsunnyvale.com/
General Contractor, Sunnyvale,ICC General Contractors Inc,94086,(408) 733-6656,CA,510 S Mathilda Ave # 12,"510 S Mathilda Ave # 12, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",
Apartment Building, Sunnyvale,Cherry Orchard Apartments,94087,(408) 737-7785,CA,250 W El Camino Real,"250 W El Camino Real, Sunnyvale, CA 94087","renovation services, Sunnyvale, California",http://irvinecompanyapartments.com/Communities/Cherry-Orchard/
Apartment Building, Sunnyvale,Shadowbrook Apartments by Prometheus,94086,(650) 967-6892,CA,235 S Bernardo Ave,"235 S Bernardo Ave, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://prometheusreg.com/san-francisco-properties/shadowbrook
Apartment Building, Sunnyvale,Heritage Park Apartments,94086,(877) 396-9296,CA,555 E Washington Ave,"555 E Washington Ave, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://liveatheritageparkapts.com/
Professional Services, Sunnyvale,Moffett Towers,94089,,CA,1000 Enterprise Way,"1000 Enterprise Way, Sunnyvale, CA 94089","renovation services, Sunnyvale, California",http://www.moffett-towers.com/
Truck Rental Agency, Sunnyvale,U-Haul of Sunnyvale,94086,(408) 735-7060,CA,939 E El Camino Real,"939 E El Camino Real, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",
Property Management Company, Sunnyvale,Compass Realty & Property Management,94086,(408) 720-0920,CA,114 S Sunnyvale Ave,"114 S Sunnyvale Ave, Sunnyvale, CA 94086","renovation services, Sunnyvale, California",http://compassproperty.com/
